x
234	cg08242576
235	cg18140889
236	cg08244156
237	cg06275635
238	cg23092820
239	cg05343739
240	cg03420144
241	cg15649333
242	cg15202552
243	cg05777583
244	cg15761405
245	cg08933467
246	cg14711592
247	cg25028404
248	cg11232156
249	cg16577588
250	cg11136041
251	cg03114253
252	cg20063270
253	cg24432768
254	cg00173005
255	cg27534912
256	cg16993682
257	cg26014409
258	cg01733284
259	cg03225787
260	cg00160262
261	cg20778958
262	cg04436634
263	cg22730004
264	cg02245566
265	cg22601108
266	cg25119415
267	cg05304729
268	cg10636246
269	cg07195224
270	cg01068621
271	cg15203777
272	cg16109680
273	cg27232482
274	cg20003179
275	cg14696870
276	cg15015426
277	cg06251978
278	cg05919685
279	cg21291134
280	cg22602513
281	cg02945019
282	cg19718360
283	cg04567009
284	cg20491963
285	cg00714874
286	cg22026255
287	cg22678092
288	cg00160981
289	cg27495845
290	cg18889147
291	cg10316857
292	cg24476241
293	cg01367097
294	cg06436673
295	cg10780638
296	cg18196811
297	cg14419194
298	cg19777664
299	cg03585237
300	cg13194045
301	cg03421657
302	cg24428232
303	cg24554839
304	cg25194322
305	cg11979420
306	cg16040306
307	cg07725889
308	cg24488391
309	cg09168501
310	cg25100722
311	cg04500819
312	cg12439157
313	cg24513381
314	cg08663653
315	cg03768057
316	cg01942971
317	cg16716044
318	cg11819201
319	cg12437809
320	cg22716599
321	cg05335876
322	cg15975283
323	cg16597737
324	cg04837750
325	cg19371121
326	cg22941315
327	cg15067015
328	cg11736104
329	cg04735660
330	cg26560769
331	cg27542729
332	cg18435476
333	cg22019247
334	cg10519996
335	cg03938558
336	cg08943293
337	cg17143291
338	cg16241391
339	cg11388802
340	cg04097724
341	cg23738345
342	cg20463298
343	cg15687000
344	cg00579805
345	cg09411231
346	cg23208294
347	cg07422329
348	cg24863175
349	cg09067029
350	cg23610736
351	cg06761824
352	cg05920182
353	cg13944505
354	cg03521812
355	cg01392351
356	cg14518227
357	cg24040450
358	cg04614339
359	cg09753006
360	cg21475781
361	cg08642771
362	cg12958813
363	cg13100753
364	cg15617537
365	cg11813810
366	cg12390585
367	cg19938167
368	cg17329057
369	cg09122593
370	cg10952234
371	cg00964446
372	cg22126171
373	cg07573078
374	cg09134179
375	cg06779435
376	cg10113157
377	cg22049321
378	cg26886965
379	cg01876531
380	cg07563180
381	cg24664351
382	cg03261473
383	cg23962746
384	cg22022747
385	cg15458801
386	cg22736624
387	cg23262094
388	cg00146437
389	cg04239078
390	cg16015816
391	cg14206882
392	cg12386297
393	cg17848546
394	cg01552839
395	cg09248613
396	cg09551019
397	cg17001333
398	cg00852051
399	cg24645611
400	cg00132255
401	cg03957440
402	cg09069203
403	cg07285760
404	cg24464500
405	cg04923840
406	cg17222143
407	cg08542181
408	cg13490235
409	cg01432520
410	cg06523151
411	cg05002166
412	cg10090568
413	cg00421541
414	cg19864060
415	cg20991819
416	cg27387239
417	cg07928232
418	cg09412975
419	cg03988297
420	cg20689471
421	cg17216266
422	cg27235789
423	cg09801894
424	cg22175494
425	cg08935841
426	cg24866764
427	cg21777089
428	cg27291539
429	cg19865770
430	cg11714406
431	cg05365199
432	cg00063346
433	cg04610742
434	cg20741040
435	cg13905899
436	cg18115428
437	cg06369407
438	cg24312105
439	cg18816826
440	cg07782924
441	cg22530462
442	cg22700220
443	cg19708201
444	cg26810908
445	cg19596804
446	cg26403777
447	cg09334915
448	cg03975815
449	cg07418387
450	cg16258888
451	cg02623718
452	cg22226821
453	cg06361667
454	cg03593823
455	cg14022840
456	cg06833778
457	cg08238568
458	cg07166084
459	cg25283916
460	cg16110704
461	cg03216635
462	cg00349573
463	cg15999609
464	cg02288831
465	cg15604398
466	cg20686125
467	cg15962538
468	cg11314684
469	cg07376067
470	cg25706552
471	cg15599382
472	cg17965737
473	cg01069808
474	cg22494876
475	cg12607287
476	cg19373760
477	cg23016600
478	cg15147833
479	cg26832666
480	cg08868915
481	cg18857759
482	cg21207403
483	cg23028721
484	cg06846214
485	cg13053563
486	cg00793992
487	cg12085619
488	cg22673542
489	cg18315861
490	cg02637469
491	cg12589188
492	cg10916515
493	cg11766676
494	cg12438430
495	cg20395881
496	cg02452460
497	cg12763430
498	cg18904380
499	cg05481163
500	cg01300641
501	cg00470641
502	cg11625382
503	cg05148180
504	cg25020073
505	cg13585175
506	cg11136592
507	cg20130789
508	cg00110545
509	cg16306670
510	cg05787063
511	cg10519925
512	cg04536588
513	cg07763467
514	cg02980650
515	cg24262870
516	cg20567368
517	cg26201727
518	cg15459774
519	cg10328538
520	cg25793597
521	cg03990412
522	cg07948085
523	cg05729015
524	cg03031009
525	cg08363001
526	cg07578073
527	cg02783838
528	cg17993092
529	cg08879528
530	cg27572370
531	cg11679124
532	cg07828294
533	cg25045228
534	cg13959943
535	cg15285273
536	cg03676578
537	cg09634202
538	cg27321175
539	cg18308359
540	cg23284074
541	cg16342842
542	cg04628741
543	cg01373602
544	cg20546601
545	cg24149502
546	cg22858500
547	cg26277069
548	cg23885889
549	cg08770757
550	cg05886789
551	cg14802609
552	cg03631457
553	cg22578373
554	cg24164296
555	cg11647420
556	cg03287579
557	cg20095628
558	cg08621196
559	cg18022769
560	cg27237541
561	cg19795235
562	cg06378434
563	cg12083597
564	cg16822143
565	cg06238921
566	cg19991108
567	cg07483709
568	cg27034294
569	cg11771529
570	cg19939693
571	cg07137701
572	cg14794866
573	cg09389824
574	cg12223734
575	cg09120987
576	cg09195868
577	cg08448084
578	cg14416456
579	cg10319870
580	cg09883394
581	cg08977212
582	cg25649869
583	cg03130663
584	cg26944562
585	cg23029228
586	cg11124142
587	cg26354750
588	cg17691263
589	cg27407289
590	cg08967936
591	cg00042156
592	cg26412221
593	cg23329411
594	cg07016571
595	cg08478125
596	cg14338073
597	cg04816803
598	cg03799378
599	cg00894567
600	cg14126408
601	cg10211193
602	cg00120274
603	cg08683644
604	cg07554053
605	cg09977794
606	cg05097306
607	cg10948671
608	cg07389810
609	cg14266837
610	cg12105920
611	cg16885557
612	cg24073023
613	cg19993440
614	cg20655761
615	cg10195050
616	cg23815312
617	cg20198183
618	cg22835851
619	cg09931872
620	cg06061492
621	cg06374610
622	cg24385652
623	cg16046769
624	cg03128219
625	cg01400541
626	cg06322518
627	cg16657724
628	cg04067806
629	cg10222734
630	cg16531903
631	cg08291907
632	cg16401207
633	cg06209897
634	cg23931150
635	cg04972770
636	cg10826175
637	cg18174000
638	cg04813004
639	cg04582365
640	cg24801835
641	cg16012388
642	cg02387380
643	cg06424110
644	cg26159090
645	cg15729649
646	cg13689411
647	cg02348430
648	cg09578524
649	cg14168713
650	cg00317020
651	cg24874783
652	cg19133443
653	cg00696044
654	cg01417062
655	cg13313508
656	cg26891494
657	cg06677416
658	cg08577509
659	cg16126900
660	cg14915104
661	cg02281493
662	cg15833746
663	cg15773925
664	cg06044004
665	cg03333602
666	cg26297493
667	cg00132141
668	cg00712181
669	cg16628039
670	cg07081753
671	cg08754149
672	cg13787671
673	cg08536617
674	cg23533270
675	cg19427642
676	cg15754112
677	cg05907577
678	cg23107301
679	cg07464125
680	cg19273378
681	cg04912778
682	cg08772567
683	cg19730814
684	cg14601981
685	cg22796248
686	cg02499967
687	cg26353166
688	cg02172819
689	cg26442890
690	cg05838627
691	cg08951005
692	cg02598618
693	cg04028695
694	cg06175907
695	cg03455990
696	cg26413192
697	cg18719158
698	cg23123731
699	cg02879776
700	cg02141208
701	cg02230650
702	cg14191885
703	cg10125882
704	cg21367907
705	cg15857152
706	cg04169186
707	cg27599079
708	cg17519477
709	cg19746502
710	cg16197188
711	cg08431709
712	cg03833601
713	cg24215812
714	cg11504264
715	cg18622896
716	cg26271970
717	cg07712541
718	cg17729694
719	cg09073441
720	cg18066403
721	cg15861156
722	cg02703563
723	cg17905462
724	cg06416034
725	cg25972578
726	cg20426415
727	cg00051662
728	cg25970726
729	cg06408053
730	cg18754857
731	cg04068844
732	cg03286031
733	cg02308150
734	cg00349404
735	cg04774364
736	cg07454154
737	cg04471151
738	cg18758405
739	cg25833566
740	cg08327428
741	cg04490211
742	cg23913077
743	cg05278858
744	cg01244520
745	cg17407166
746	cg07048828
747	cg06626898
748	cg25040937
749	cg02910987
750	cg17197596
751	cg12456539
752	cg09895590
753	cg07853571
754	cg06787206
755	cg12630938
756	cg03660085
757	cg07473138
758	cg00443797
759	cg23689630
760	cg10836540
761	cg13319506
762	cg24310126
763	cg16166062
764	cg24158157
765	cg18483404
766	cg16295133
767	cg01266390
768	cg22919863
769	cg08690241
770	cg14503489
771	cg25912428
772	cg14039479
773	cg19832529
774	cg18310495
775	cg09608533
776	cg02173583
777	cg03018949
778	cg16476048
779	cg26813718
780	cg07244202
781	cg15280358
782	cg14594063
783	cg10084554
784	cg02691934
785	cg07318609
786	cg15883417
787	cg22950831
788	cg12589098
789	cg00368604
790	cg05489054
791	cg18642179
792	cg14475381
793	cg27141499
794	cg19262683
795	cg14015765
796	cg09858951
797	cg22593815
798	cg24856802
799	cg00458351
800	cg03539267
801	cg23782583
802	cg26896918
803	cg08720746
804	cg12329986
805	cg15653569
806	cg09109724
807	cg22996588
808	cg10632837
809	cg14250048
810	cg09480264
811	cg25823128
812	cg11543126
813	cg17714832
814	cg05336997
815	cg00378658
816	cg26490626
817	cg06842181
818	cg11956804
819	cg16023896
820	cg09315775
821	cg20490751
822	cg18499148
823	cg18352935
824	cg19250571
825	cg11042501
826	cg15781504
827	cg20867746
828	cg24166463
829	cg05046377
830	cg05004506
831	cg23434090
832	cg02965895
833	cg02211735
834	cg12593634
835	cg26365623
836	cg22812280
837	cg12762474
838	cg14544583
839	cg27105634
840	cg05133853
841	cg01832325
842	cg12559170
843	cg27009246
844	cg14269191
845	cg19554569
846	cg20490724
847	cg07568203
848	cg12930930
849	cg24832498
850	cg13372231
851	cg08424981
852	cg03895540
853	cg05703009
854	cg25100880
855	cg06484232
856	cg25451456
857	cg07041214
858	cg10917952
859	cg25798460
860	cg14168573
861	cg27480913
862	cg24949579
863	cg18512262
864	cg08122156
865	cg16226642
866	cg13869366
867	cg05032957
868	cg00444390
869	cg09140665
870	cg02178846
871	cg24155309
872	cg14709449
873	cg26273072
874	cg19232395
875	cg08762819
876	cg19439713
877	cg14795328
878	cg14664316
879	cg06634228
880	cg08239103
881	cg24203542
882	cg19241619
883	cg25160605
884	cg06120122
885	cg16005697
886	cg05202300
887	cg27306191
888	cg08227141
889	cg11015348
890	cg05283992
891	cg05146852
892	cg02973379
893	cg16570256
894	cg19320730
895	cg09781307
896	cg06979684
897	cg05189570
898	cg14291693
899	cg11857794
900	cg14813258
901	cg17589284
902	cg13911772
903	cg23164218
904	cg26387458
905	cg13079429
906	cg04448240
907	cg04062622
908	cg05593707
909	cg02984617
910	cg15159060
911	cg17685019
912	cg05600421
913	cg10833551
914	cg15344659
915	cg06941483
916	cg05394210
917	cg04416302
918	cg03400849
919	cg02595061
920	cg10986687
921	cg19828846
922	cg11623855
923	cg16943934
924	cg19517236
925	cg13876366
926	cg00562107
927	cg25075015
928	cg27476623
929	cg26553513
930	cg03818576
931	cg18722615
932	cg18737789
933	cg08293623
934	cg14955976
935	cg25021000
936	cg04883553
937	cg19315854
938	cg07553231
939	cg01904296
940	cg26707265
941	cg25372290
942	cg01261797
943	cg05407714
944	cg10519389
945	cg26883171
946	cg22836809
947	cg08575894
948	cg12332524
949	cg10884142
950	cg21127898
951	cg02946903
952	cg01127423
953	cg05923914
954	cg06656958
955	cg05402062
956	cg24672777
957	cg23525200
958	cg16943505
959	cg08973839
960	cg04392220
961	cg22066599
962	cg15905666
963	cg26811568
964	cg01884522
965	cg05421392
966	cg17120792
967	cg05343512
968	cg02235529
969	cg18157275
970	cg12746908
971	cg23110376
972	cg06242417
973	cg09667650
974	cg17033359
975	cg19350767
976	cg18431655
977	cg11728821
978	cg05655457
979	cg22298437
980	cg00849025
981	cg25639866
982	cg24688348
983	cg08643824
984	cg20675194
985	cg19247310
986	cg00706994
987	cg08417313
988	cg20400904
989	cg05816993
990	cg08505647
991	cg01917716
992	cg26250585
993	cg27008678
994	cg23754934
995	cg22311510
996	cg02587435
997	cg22090266
998	cg14632030
999	cg09257456
1000	cg11728664
1001	cg23208430
1002	cg15599875
1003	cg12693641
1004	cg06707663
1005	cg23663298
1006	cg08459368
1007	cg10848367
1008	cg26422784
1009	cg15362155
1010	cg04458776
1011	cg24642933
1012	cg21961694
1013	cg10319663
1014	cg16757456
1015	cg10384725
1016	cg22995232
1017	cg23077606
1018	cg02046017
1019	cg05678758
1020	cg04808985
1021	cg07441953
1022	cg04177395
1023	cg23361764
1024	cg24957628
1025	cg26707845
1026	cg06562283
1027	cg04649598
1028	cg04212127
1029	cg25837979
1030	cg24810917
1031	cg26430023
1032	cg03799230
1033	cg08783317
1034	cg10503542
1035	cg13046853
1036	cg05207943
1037	cg22138597
1038	cg09080874
1039	cg23424158
1040	cg05405389
1041	cg22916363
1042	cg25720969
1043	cg19978105
1044	cg05174766
1045	cg02275784
1046	cg23198815
1047	cg09583036
1048	cg18946932
1049	cg01436723
1050	cg08687753
1051	cg06979108
1052	cg27391117
1053	cg15042801
1054	cg24919476
1055	cg03068446
1056	cg15404043
1057	cg13218423
1058	cg16800162
1059	cg26623696
1060	cg06457534
1061	cg07636653
1062	cg03561071
1063	cg00268869
1064	cg19228683
1065	cg10821127
1066	cg05283685
1067	cg15329510
1068	cg15705971
1069	cg26929280
1070	cg08351489
1071	cg08778805
1072	cg02384510
1073	cg26293681
1074	cg21115391
1075	cg04215883
1076	cg00489066
1077	cg23265210
1078	cg18010302
1079	cg22228142
1080	cg22878054
1081	cg18746719
1082	cg00385983
1083	cg03041629
1084	cg16688583
1085	cg25533594
1086	cg10960969
1087	cg11038231
1088	cg13491045
1089	cg17333193
1090	cg15910070
1091	cg04374719
1092	cg12307373
1093	cg20469003
1094	cg02730303
1095	cg14961690
1096	cg18274315
1097	cg04142010
1098	cg19092845
1099	cg04720283
1100	cg23852348
1101	cg21643095
1102	cg20338030
1103	cg07243138
1104	cg22994018
1105	cg20919730
1106	cg05082609
1107	cg01111718
1108	cg26470926
1109	cg01605366
1110	cg05949889
1111	cg26079428
1112	cg20945509
1113	cg03615568
1114	cg04657684
1115	cg27262398
1116	cg21832801
1117	cg16734981
1118	cg05878332
1119	cg13072246
1120	cg17425351
1121	cg05820396
1122	cg23756005
1123	cg06995808
1124	cg07030704
1125	cg22173837
1126	cg18248586
1127	cg01459748
1128	cg00557402
1129	cg02517040
1130	cg08765597
1131	cg07026904
1132	cg25504884
1133	cg07806801
1134	cg01850954
1135	cg24749470
1136	cg00299396
1137	cg14529707
1138	cg11087324
1139	cg11671400
1140	cg11113536
1141	cg24983752
1142	cg10746278
1143	cg08352422
1144	cg14329680
1145	cg04956624
1146	cg15531386
1147	cg04836530
1148	cg10880163
1149	cg13997990
1150	cg06923861
1151	cg15609678
1152	cg03303857
1153	cg03231471
1154	cg24365984
1155	cg16651314
1156	cg04265964
1157	cg17595735
1158	cg03225882
1159	cg03649143
1160	cg06811361
1161	cg17726105
1162	cg15826891
1163	cg13160852
1164	cg18362003
1165	cg17638507
1166	cg14333579
1167	cg20373012
1168	cg22806934
1169	cg20249071
1170	cg17208425
1171	cg03489974
1172	cg07021181
1173	cg11432943
1174	cg25527732
1175	cg15845274
1176	cg06013833
1177	cg19890774
1178	cg09077443
1179	cg07270423
1180	cg04786391
1181	cg16981685
1182	cg25243766
1183	cg17667592
1184	cg20707156
1185	cg13041637
1186	cg23228587
1187	cg22790986
1188	cg21823425
1189	cg22947965
1190	cg12387464
1191	cg14841965
1192	cg00621646
1193	cg26110281
1194	cg01264963
1195	cg16748816
1196	cg12393108
1197	cg22476960
1198	cg12125173
1199	cg15952370
1200	cg13012115
1201	cg14887116
1202	cg25729432
1203	cg03252499
1204	cg05616355
1205	cg19345602
1206	cg07747336
1207	cg20737028
1208	cg10793669
1209	cg09452848
1210	cg12723492
1211	cg12731799
1212	cg25918351
1213	cg11664903
1214	cg01845764
1215	cg23561531
1216	cg11484413
1217	cg27101914
1218	cg02790372
1219	cg16279861
1220	cg01681098
1221	cg02536065
1222	cg16024530
1223	cg08981514
1224	cg19388930
1225	cg16692653
1226	cg25602520
1227	cg10082354
1228	cg06962970
1229	cg13453157
1230	cg17090716
1231	cg25724515
1232	cg05184519
1233	cg17242596
1234	cg06967998
1235	cg05035315
1236	cg19743254
1237	cg04765303
1238	cg18413062
1239	cg20972294
1240	cg04913291
1241	cg22209355
1242	cg09531376
1243	cg18457737
1244	cg11936536
1245	cg07139165
1246	cg21599336
1247	cg17434901
1248	cg04691233
1249	cg27073337
1250	cg06213004
1251	cg13107191
1252	cg05021075
1253	cg01158527
1254	cg21757617
1255	cg03700302
1256	cg08739738
1257	cg12377084
1258	cg12496211
1259	cg15243478
1260	cg21006600
1261	cg03923850
1262	cg24445167
1263	cg07217499
1264	cg03626208
1265	cg11439695
1266	cg25247689
1267	cg26643128
1268	cg10047041
1269	cg25354587
1270	cg01519695
1271	cg19027126
1272	cg09629675
1273	cg10759769
1274	cg06215782
1275	cg00417288
1276	cg14920334
1277	cg25711246
1278	cg10209089
1279	cg07132068
1280	cg24703336
1281	cg13205848
1282	cg23162479
1283	cg10610428
1284	cg00282706
1285	cg11300147
1286	cg26692016
1287	cg18607010
1288	cg12163407
1289	cg25044701
1290	cg18460107
1291	cg15693299
1292	cg00774437
1293	cg18781032
1294	cg01663696
1295	cg08272331
1296	cg19685205
1297	cg00245465
1298	cg06193723
1299	cg07999668
1300	cg10465202
1301	cg12690978
1302	cg24229691
1303	cg13186570
1304	cg16603596
1305	cg14913610
1306	cg24533804
1307	cg16314263
1308	cg00146928
1309	cg17651760
1310	cg25180701
1311	cg20088913
1312	cg05612506
1313	cg13600716
1314	cg01313732
1315	cg26066361
1316	cg13828440
1317	cg22969763
1318	cg14076161
1319	cg20522598
1320	cg27345534
1321	cg24891312
1322	cg14201929
1323	cg03670736
1324	cg21372595
1325	cg04878685
1326	cg05770446
1327	cg10099275
1328	cg25573386
1329	cg06233731
1330	cg08035981
1331	cg27546797
1332	cg16316755
1333	cg27099262
1334	cg17460855
1335	cg18639524
1336	cg13446110
1337	cg16169129
1338	cg03895880
1339	cg00995065
1340	cg10832076
1341	cg15583072
1342	cg12127290
1343	cg06141025
1344	cg26362257
1345	cg20759281
1346	cg20025970
1347	cg09185990
1348	cg01802593
1349	cg12017221
1350	cg12045999
1351	cg19762427
1352	cg25749107
1353	cg08712407
1354	cg27480819
1355	cg04575699
1356	cg01920182
1357	cg06205574
1358	cg03770575
1359	cg17352891
1360	cg23363484
1361	cg06887454
1362	cg24882334
1363	cg16490209
1364	cg17367439
1365	cg26713008
1366	cg14878913
1367	cg13679842
1368	cg12128507
1369	cg21591938
1370	cg07224636
1371	cg03929575
1372	cg13318543
1373	cg10796131
1374	cg21043657
1375	cg01594662
1376	cg15368222
1377	cg14621350
1378	cg14860393
1379	cg25890391
1380	cg01777672
1381	cg19273074
1382	cg22029396
1383	cg02824604
1384	cg15655366
1385	cg23236959
1386	cg05901279
1387	cg04692238
1388	cg16749614
1389	cg03954045
1390	cg12493761
1391	cg02152286
1392	cg21540406
1393	cg24643381
1394	cg13012086
1395	cg27483571
1396	cg12378939
1397	cg05767035
1398	cg08826184
1399	cg12075586
1400	cg22695707
1401	cg24686187
1402	cg08828733
1403	cg06836032
1404	cg17202013
1405	cg14701018
1406	cg20707921
1407	cg23683146
1408	cg00140889
1409	cg02332491
1410	cg23181282
1411	cg04094478
1412	cg18468917
1413	cg12133004
1414	cg26372842
1415	cg23771185
1416	cg01726767
1417	cg00028929
1418	cg05358758
1419	cg08016092
1420	cg24094029
1421	cg04588380
1422	cg09370877
1423	cg27613172
1424	cg21582112
1425	cg20893714
1426	cg22800453
1427	cg22688241
1428	cg25486399
1429	cg00476882
1430	cg19470832
1431	cg13860283
1432	cg26442740
1433	cg09358376
1434	cg12548176
1435	cg15717887
1436	cg20502257
1437	cg15696038
1438	cg01588475
1439	cg13355129
1440	cg03999067
1441	cg07252539
1442	cg08917821
1443	cg26353859
1444	cg11871280
1445	cg26090940
1446	cg10812247
1447	cg23518497
1448	cg07000713
1449	cg23257289
1450	cg15319470
1451	cg12024564
1452	cg23335356
1453	cg04525892
1454	cg06700060
1455	cg07269374
1456	cg27151135
1457	cg03861784
1458	cg18604939
1459	cg26227465
1460	cg00793088
1461	cg10997540
1462	cg07206053
1463	cg14905634
1464	cg06133897
1465	cg11323464
1466	cg11781518
1467	cg14808689
1468	cg26864661
1469	cg18719327
1470	cg17547897
1471	cg20090301
1472	cg08324862
1473	cg19672751
1474	cg11292836
1475	cg12871652
1476	cg14847917
1477	cg27093379
1478	cg21272713
1479	cg12430457
1480	cg18798445
1481	cg08352786
1482	cg17594351
1483	cg20171297
1484	cg10868277
1485	cg19130180
1486	cg11136111
1487	cg02554051
1488	cg03566513
1489	cg01528542
1490	cg11649376
1491	cg20484417
1492	cg07650271
1493	cg07661965
1494	cg09278098
1495	cg09802076
1496	cg06954679
1497	cg20307598
1498	cg04373948
1499	cg10401088
1500	cg05845030
1501	cg06015439
1502	cg04552132
1503	cg16298612
1504	cg08719077
1505	cg03437151
1506	cg26389913
1507	cg10635188
1508	cg17967602
1509	cg02416536
1510	cg13645049
1511	cg25188975
1512	cg05375333
1513	cg24305861
1514	cg18447785
1515	cg10635722
1516	cg25401219
1517	cg20899615
1518	cg14107382
1519	cg03408359
1520	cg20959403
1521	cg07737560
1522	cg12742178
1523	cg07794981
1524	cg17063780
1525	cg17100390
1526	cg23227824
1527	cg10622586
1528	cg02908942
1529	cg06893569
1530	cg22784260
1531	cg09370806
1532	cg27169073
1533	cg19061112
1534	cg17037931
1535	cg07350590
1536	cg04943586
1537	cg10810769
1538	cg01686739
1539	cg04076774
1540	cg19313353
1541	cg19939178
1542	cg27431274
1543	cg25378636
1544	cg07126216
1545	cg00562665
1546	cg03391002
1547	cg17180088
1548	cg08337166
1549	cg19720753
1550	cg23180171
1551	cg19104032
1552	cg20368301
1553	cg20261440
1554	cg23530906
1555	cg14761514
1556	cg14126466
1557	cg23793640
1558	cg25255082
1559	cg19872222
1560	cg10608166
1561	cg11650135
1562	cg19631876
1563	cg06296759
1564	cg21671052
1565	cg19475020
1566	cg13810723
1567	cg16425829
1568	cg11034592
1569	cg21844669
1570	cg12504696
1571	cg24442978
1572	cg06926703
1573	cg14961435
1574	cg10312447
1575	cg03611241
1576	cg10319331
1577	cg17389956
1578	cg07638009
1579	cg00179940
1580	cg16883901
1581	cg23395688
1582	cg04461678
1583	cg18237191
1584	cg15985905
1585	cg13407231
1586	cg09313140
1587	cg04388226
1588	cg05852625
1589	cg02485729
1590	cg26247186
1591	cg21903395
1592	cg26614129
1593	cg20168964
1594	cg05384697
1595	cg06679878
1596	cg07350016
1597	cg08261450
1598	cg26522894
1599	cg05498948
1600	cg17035266
1601	cg16086237
1602	cg10577257
1603	cg05939560
1604	cg13204325
1605	cg15857627
1606	cg20560115
1607	cg25898076
1608	cg15278374
1609	cg07374109
1610	cg11219976
1611	cg22665700
1612	cg16319947
1613	cg08756887
1614	cg22432612
1615	cg21029155
1616	cg08243401
1617	cg19816059
1618	cg00887508
1619	cg13625388
1620	cg26138073
1621	cg07783491
1622	cg11277522
1623	cg02659803
1624	cg17508167
1625	cg14128419
1626	cg17445273
1627	cg06852037
1628	cg04591230
1629	cg14173442
1630	cg05439724
1631	cg09323835
1632	cg11968286
1633	cg06463800
1634	cg01669085
1635	cg22032364
1636	cg12565580
1637	cg04838225
1638	cg02674639
1639	cg25543773
1640	cg23019745
1641	cg14697268
1642	cg15978017
1643	cg24850711
1644	cg11348599
1645	cg03691720
1646	cg24639246
1647	cg07790085
1648	cg20672059
1649	cg08810464
1650	cg22046318
1651	cg10633648
1652	cg18830373
1653	cg04476865
1654	cg19409254
1655	cg12646800
1656	cg21504345
1657	cg11325273
1658	cg15718287
1659	cg17470143
1660	cg18692507
1661	cg11583802
1662	cg25179758
1663	cg19712291
1664	cg24100475
1665	cg22075222
1666	cg24598495
